season,week_ending,age_category,data_type,estimate
2021-22,2021-12-18,65+ yr,Cumulative Rate,5.0
2021-22,2021-12-18,30-39 yr,Cumulative Rate,1.0
2021-22,2021-12-18,40-49 yr,Cumulative Rate,1.0
2021-22,2021-12-18,Pediatrics,Cumulative Rate,1.0
2021-22,2021-12-18,65-74 yr,Weekly Rate,1.0
2021-22,2021-12-18,40-49 yr,Weekly Rate,0.2
2021-22,2021-12-18,18-49 yr,Cumulative Rate,1.0
2021-22,2021-12-18,1-4 yr,Cumulative Rate,2.0
2021-22,2021-12-18,75+ yr,Weekly Rate,2.7
2021-22,2021-12-18,0-<1 yr,Weekly Rate,0.9
2021-22,2021-12-18,Pediatrics,Weekly Rate,0.4
2021-22,2021-12-18,Overall,Weekly Rate,0.6
2021-22,2021-12-18,18-29 yr,Weekly Rate,0.6
2021-22,2021-12-18,12-17 yr,Cumulative Rate,1.0
2021-22,2021-12-18,50-64 yr,Weekly Rate,0.4
2021-22,2021-12-18,5-11 yr,Weekly Rate,0.1
2021-22,2021-12-18,65-74 yr,Cumulative Rate,3.0
2021-22,2021-12-18,18-49 yr,Weekly Rate,0.4
2021-22,2021-12-18,Overall,Cumulative Rate,2.0
2021-22,2021-12-18,30-39 yr,Weekly Rate,0.4
2021-22,2021-12-18,0-4 yr,Cumulative Rate,2.0
2021-22,2021-12-18,1-4 yr,Weekly Rate,0.7
2021-22,2021-12-18,5-17 yr,Cumulative Rate,1.0
2021-22,2021-12-18,75+ yr,Cumulative Rate,8.0
2021-22,2021-12-18,85+ yr,Weekly Rate,2.6
2021-22,2021-12-18,0-<1 yr,Cumulative Rate,2.0
2021-22,2021-12-18,65+ yr,Weekly Rate,1.7
2021-22,2021-12-18,Adults,Cumulative Rate,2.0
2021-22,2021-12-18,75-84 yr,Cumulative Rate,8.0
2021-22,2021-12-18,18-29 yr,Cumulative Rate,2.0
2021-22,2021-12-18,85+ yr,Cumulative Rate,10.0
2021-22,2021-12-18,50-64 yr,Cumulative Rate,1.0
2021-22,2021-12-18,5-11 yr,Cumulative Rate,1.0
2021-22,2021-12-18,75-84 yr,Weekly Rate,2.7
2021-22,2021-12-18,5-17 yr,Weekly Rate,0.3
2021-22,2021-12-18,12-17 yr,Weekly Rate,0.4
2021-22,2021-12-18,Adults,Weekly Rate,0.6
2021-22,2021-12-18,0-4 yr,Weekly Rate,0.8
2021-22,2021-12-25,Overall,Weekly Rate,0.7
2021-22,2021-12-25,30-39 yr,Weekly Rate,0.3
2021-22,2021-12-25,Pediatrics,Weekly Rate,0.5
2021-22,2021-12-25,Adults,Weekly Rate,0.8
2021-22,2021-12-25,0-4 yr,Weekly Rate,0.9
2021-22,2021-12-25,75-84 yr,Cumulative Rate,11.0
2021-22,2021-12-25,5-11 yr,Cumulative Rate,1.0
2021-22,2021-12-25,65+ yr,Weekly Rate,2.0
2021-22,2021-12-25,5-11 yr,Weekly Rate,0.2
2021-22,2021-12-25,85+ yr,Cumulative Rate,14.0
2021-22,2021-12-25,Pediatrics,Cumulative Rate,2.0
2021-22,2021-12-25,50-64 yr,Weekly Rate,0.8
2021-22,2021-12-25,18-29 yr,Weekly Rate,0.6
2021-22,2021-12-25,0-<1 yr,Cumulative Rate,4.0
2021-22,2021-12-25,65-74 yr,Weekly Rate,1.2
2021-22,2021-12-25,18-49 yr,Weekly Rate,0.4
2021-22,2021-12-25,Adults,Cumulative Rate,3.0
2021-22,2021-12-25,1-4 yr,Cumulative Rate,3.0
2021-22,2021-12-25,5-17 yr,Weekly Rate,0.3
2021-22,2021-12-25,40-49 yr,Weekly Rate,0.2
2021-22,2021-12-25,75-84 yr,Weekly Rate,2.7
2021-22,2021-12-25,40-49 yr,Cumulative Rate,1.0
2021-22,2021-12-25,75+ yr,Weekly Rate,3.2
2021-22,2021-12-25,75+ yr,Cumulative Rate,12.0
2021-22,2021-12-25,65+ yr,Cumulative Rate,7.0
2021-22,2021-12-25,30-39 yr,Cumulative Rate,1.0
2021-22,2021-12-25,85+ yr,Weekly Rate,4.3
2021-22,2021-12-25,0-4 yr,Cumulative Rate,3.0
2021-22,2021-12-25,12-17 yr,Weekly Rate,0.4
2021-22,2021-12-25,1-4 yr,Weekly Rate,0.7
2021-22,2021-12-25,50-64 yr,Cumulative Rate,2.0
2021-22,2021-12-25,18-49 yr,Cumulative Rate,2.0
2021-22,2021-12-25,18-29 yr,Cumulative Rate,2.0
2021-22,2021-12-25,0-<1 yr,Weekly Rate,1.9
2021-22,2021-12-25,5-17 yr,Cumulative Rate,1.0
2021-22,2021-12-25,Overall,Cumulative Rate,2.0
2021-22,2021-12-25,12-17 yr,Cumulative Rate,2.0
2021-22,2021-12-25,65-74 yr,Cumulative Rate,4.0
2021-22,2022-01-01,0-4 yr,Weekly Rate,1.3
2021-22,2022-01-01,0-<1 yr,Weekly Rate,3.8
2021-22,2022-01-01,Pediatrics,Weekly Rate,0.6
2021-22,2022-01-01,18-49 yr,Weekly Rate,0.5
2021-22,2022-01-01,75-84 yr,Weekly Rate,3.7
2021-22,2022-01-01,18-49 yr,Cumulative Rate,2.0
2021-22,2022-01-01,Overall,Cumulative Rate,3.0
2021-22,2022-01-01,75+ yr,Weekly Rate,5.0
2021-22,2022-01-01,5-11 yr,Cumulative Rate,1.0
2021-22,2022-01-01,30-39 yr,Cumulative Rate,2.0
2021-22,2022-01-01,Overall,Weekly Rate,1.0
2021-22,2022-01-01,75+ yr,Cumulative Rate,17.0
2021-22,2022-01-01,30-39 yr,Weekly Rate,0.4
2021-22,2022-01-01,18-29 yr,Weekly Rate,0.8
2021-22,2022-01-01,0-<1 yr,Cumulative Rate,8.0
2021-22,2022-01-01,Adults,Weekly Rate,1.1
2021-22,2022-01-01,5-17 yr,Weekly Rate,0.4
2021-22,2022-01-01,40-49 yr,Weekly Rate,0.3
2021-22,2022-01-01,50-64 yr,Weekly Rate,0.9
2021-22,2022-01-01,85+ yr,Cumulative Rate,23.0
2021-22,2022-01-01,1-4 yr,Weekly Rate,0.7
2021-22,2022-01-01,Adults,Cumulative Rate,4.0
2021-22,2022-01-01,65+ yr,Cumulative Rate,10.0
2021-22,2022-01-01,12-17 yr,Weekly Rate,0.3
2021-22,2022-01-01,1-4 yr,Cumulative Rate,4.0
2021-22,2022-01-01,65-74 yr,Cumulative Rate,5.0
2021-22,2022-01-01,12-17 yr,Cumulative Rate,2.0
2021-22,2022-01-01,75-84 yr,Cumulative Rate,14.0
2021-22,2022-01-01,85+ yr,Weekly Rate,8.4
2021-22,2022-01-01,0-4 yr,Cumulative Rate,4.0
2021-22,2022-01-01,18-29 yr,Cumulative Rate,3.0
2021-22,2022-01-01,5-11 yr,Weekly Rate,0.4
2021-22,2022-01-01,65+ yr,Weekly Rate,2.8
2021-22,2022-01-01,40-49 yr,Cumulative Rate,1.0
2021-22,2022-01-01,50-64 yr,Cumulative Rate,3.0
2021-22,2022-01-01,Pediatrics,Cumulative Rate,2.0
2021-22,2022-01-01,5-17 yr,Cumulative Rate,2.0
2021-22,2022-01-01,65-74 yr,Weekly Rate,1.5
2021-22,2022-01-08,65+ yr,Weekly Rate,1.8
2021-22,2022-01-08,5-17 yr,Cumulative Rate,2.0
2021-22,2022-01-08,85+ yr,Cumulative Rate,27.0
2021-22,2022-01-08,0-<1 yr,Weekly Rate,1.9
2021-22,2022-01-08,18-49 yr,Cumulative Rate,2.0
2021-22,2022-01-08,75-84 yr,Cumulative Rate,16.0
2021-22,2022-01-08,1-4 yr,Weekly Rate,0.7
2021-22,2022-01-08,18-49 yr,Weekly Rate,0.4
2021-22,2022-01-08,Pediatrics,Cumulative Rate,3.0
2021-22,2022-01-08,50-64 yr,Weekly Rate,0.6
2021-22,2022-01-08,40-49 yr,Weekly Rate,0.4
2021-22,2022-01-08,Overall,Cumulative Rate,4.0
2021-22,2022-01-08,75+ yr,Weekly Rate,2.8
2021-22,2022-01-08,65+ yr,Cumulative Rate,11.0
2021-22,2022-01-08,0-4 yr,Weekly Rate,0.9
2021-22,2022-01-08,75-84 yr,Weekly Rate,2.2
2021-22,2022-01-08,65-74 yr,Weekly Rate,1.2
2021-22,2022-01-08,5-11 yr,Cumulative Rate,1.0
2021-22,2022-01-08,Adults,Cumulative Rate,4.0
2021-22,2022-01-08,Overall,Weekly Rate,0.6
2021-22,2022-01-08,18-29 yr,Cumulative Rate,4.0
2021-22,2022-01-08,65-74 yr,Cumulative Rate,7.0
2021-22,2022-01-08,12-17 yr,Weekly Rate,0.2
2021-22,2022-01-08,Pediatrics,Weekly Rate,0.3
2021-22,2022-01-08,30-39 yr,Cumulative Rate,2.0
2021-22,2022-01-08,75+ yr,Cumulative Rate,19.0
2021-22,2022-01-08,5-11 yr,Weekly Rate,0.1
2021-22,2022-01-08,5-17 yr,Weekly Rate,0.1
2021-22,2022-01-08,40-49 yr,Cumulative Rate,2.0
2021-22,2022-01-08,30-39 yr,Weekly Rate,0.4
2021-22,2022-01-08,85+ yr,Weekly Rate,4.5
2021-22,2022-01-08,18-29 yr,Weekly Rate,0.4
2021-22,2022-01-08,50-64 yr,Cumulative Rate,4.0
2021-22,2022-01-08,12-17 yr,Cumulative Rate,2.0
2021-22,2022-01-08,0-<1 yr,Cumulative Rate,9.0
2021-22,2022-01-08,1-4 yr,Cumulative Rate,4.0
2021-22,2022-01-08,Adults,Weekly Rate,0.7
2021-22,2022-01-08,0-4 yr,Cumulative Rate,5.0
2021-22,2022-01-15,5-17 yr,Cumulative Rate,2.0
2021-22,2022-01-15,5-17 yr,Weekly Rate,0.3
2021-22,2022-01-15,Pediatrics,Weekly Rate,0.4
2021-22,2022-01-15,1-4 yr,Cumulative Rate,5.0
2021-22,2022-01-15,50-64 yr,Cumulative Rate,4.0
2021-22,2022-01-15,75+ yr,Cumulative Rate,21.0
2021-22,2022-01-15,18-29 yr,Weekly Rate,0.2
2021-22,2022-01-15,0-<1 yr,Cumulative Rate,11.0
2021-22,2022-01-15,85+ yr,Cumulative Rate,29.0
2021-22,2022-01-15,65+ yr,Cumulative Rate,12.0
2021-22,2022-01-15,30-39 yr,Weekly Rate,0.2
2021-22,2022-01-15,12-17 yr,Cumulative Rate,2.0
2021-22,2022-01-15,12-17 yr,Weekly Rate,0.3
2021-22,2022-01-15,18-29 yr,Cumulative Rate,4.0
2021-22,2022-01-15,5-11 yr,Weekly Rate,0.3
2021-22,2022-01-15,18-49 yr,Cumulative Rate,3.0
2021-22,2022-01-15,40-49 yr,Cumulative Rate,2.0
2021-22,2022-01-15,65+ yr,Weekly Rate,0.9
2021-22,2022-01-15,65-74 yr,Weekly Rate,0.5
2021-22,2022-01-15,0-<1 yr,Weekly Rate,1.6
2021-22,2022-01-15,Overall,Cumulative Rate,4.0
2021-22,2022-01-15,65-74 yr,Cumulative Rate,7.0
2021-22,2022-01-15,18-49 yr,Weekly Rate,0.2
2021-22,2022-01-15,5-11 yr,Cumulative Rate,2.0
2021-22,2022-01-15,Pediatrics,Cumulative Rate,3.0
2021-22,2022-01-15,30-39 yr,Cumulative Rate,2.0
2021-22,2022-01-15,Overall,Weekly Rate,0.4
2021-22,2022-01-15,75-84 yr,Weekly Rate,1.5
2021-22,2022-01-15,75+ yr,Weekly Rate,1.5
2021-22,2022-01-15,0-4 yr,Cumulative Rate,6.0
2021-22,2022-01-15,75-84 yr,Cumulative Rate,18.0
2021-22,2022-01-15,Adults,Weekly Rate,0.4
2021-22,2022-01-15,50-64 yr,Weekly Rate,0.4
2021-22,2022-01-15,40-49 yr,Weekly Rate,0.2
2021-22,2022-01-15,1-4 yr,Weekly Rate,0.6
2021-22,2022-01-15,0-4 yr,Weekly Rate,0.8
2021-22,2022-01-15,85+ yr,Weekly Rate,1.5
2021-22,2022-01-15,Adults,Cumulative Rate,5.0
2021-22,2022-01-22,65-74 yr,Weekly Rate,0.3
2021-22,2022-01-22,65+ yr,Weekly Rate,0.5
2021-22,2022-01-22,5-17 yr,Weekly Rate,0.1
2021-22,2022-01-22,0-4 yr,Cumulative Rate,7.0
2021-22,2022-01-22,30-39 yr,Weekly Rate,0.2
2021-22,2022-01-22,40-49 yr,Cumulative Rate,2.0
2021-22,2022-01-22,5-11 yr,Weekly Rate,0.2
2021-22,2022-01-22,65-74 yr,Cumulative Rate,7.0
2021-22,2022-01-22,18-29 yr,Cumulative Rate,4.0
2021-22,2022-01-22,75-84 yr,Cumulative Rate,19.0
2021-22,2022-01-22,1-4 yr,Cumulative Rate,5.0
2021-22,2022-01-22,12-17 yr,Weekly Rate,0.1
2021-22,2022-01-22,18-49 yr,Cumulative Rate,3.0
2021-22,2022-01-22,50-64 yr,Weekly Rate,0.3
2021-22,2022-01-22,Adults,Weekly Rate,0.3
2021-22,2022-01-22,0-4 yr,Weekly Rate,0.5
2021-22,2022-01-22,12-17 yr,Cumulative Rate,3.0
2021-22,2022-01-22,85+ yr,Weekly Rate,1.1
2021-22,2022-01-22,40-49 yr,Weekly Rate,0.1
2021-22,2022-01-22,Adults,Cumulative Rate,5.0
2021-22,2022-01-22,65+ yr,Cumulative Rate,13.0
2021-22,2022-01-22,85+ yr,Cumulative Rate,30.0
2021-22,2022-01-22,0-<1 yr,Cumulative Rate,12.0
2021-22,2022-01-22,1-4 yr,Weekly Rate,0.4
2021-22,2022-01-22,75+ yr,Cumulative Rate,22.0
2021-22,2022-01-22,18-29 yr,Weekly Rate,0.2
2021-22,2022-01-22,30-39 yr,Cumulative Rate,2.0
2021-22,2022-01-22,75+ yr,Weekly Rate,0.8
2021-22,2022-01-22,5-11 yr,Cumulative Rate,2.0
2021-22,2022-01-22,50-64 yr,Cumulative Rate,4.0
2021-22,2022-01-22,Overall,Weekly Rate,0.3
2021-22,2022-01-22,5-17 yr,Cumulative Rate,2.0
2021-22,2022-01-22,Pediatrics,Cumulative Rate,3.0
2021-22,2022-01-22,75-84 yr,Weekly Rate,0.7
2021-22,2022-01-22,Pediatrics,Weekly Rate,0.2
2021-22,2022-01-22,18-49 yr,Weekly Rate,0.2
2021-22,2022-01-22,Overall,Cumulative Rate,5.0
2021-22,2022-01-22,0-<1 yr,Weekly Rate,1.3
2021-22,2022-01-29,0-<1 yr,Cumulative Rate,13.0
2021-22,2022-01-29,18-49 yr,Cumulative Rate,3.0
2021-22,2022-01-29,Pediatrics,Cumulative Rate,3.0
2021-22,2022-01-29,65+ yr,Cumulative Rate,13.0
2021-22,2022-01-29,12-17 yr,Cumulative Rate,3.0
2021-22,2022-01-29,1-4 yr,Weekly Rate,0.1
2021-22,2022-01-29,40-49 yr,Cumulative Rate,2.0
2021-22,2022-01-29,Overall,Cumulative Rate,5.0
2021-22,2022-01-29,30-39 yr,Cumulative Rate,3.0
2021-22,2022-01-29,75-84 yr,Weekly Rate,0.5
2021-22,2022-01-29,Adults,Weekly Rate,0.2
2021-22,2022-01-29,40-49 yr,Weekly Rate,0.1
2021-22,2022-01-29,30-39 yr,Weekly Rate,0.1
2021-22,2022-01-29,Pediatrics,Weekly Rate,0.1
2021-22,2022-01-29,0-4 yr,Weekly Rate,0.1
2021-22,2022-01-29,75+ yr,Cumulative Rate,22.0
2021-22,2022-01-29,1-4 yr,Cumulative Rate,5.0
2021-22,2022-01-29,Adults,Cumulative Rate,5.0
2021-22,2022-01-29,85+ yr,Weekly Rate,0.9
2021-22,2022-01-29,75-84 yr,Cumulative Rate,19.0
2021-22,2022-01-29,5-17 yr,Weekly Rate,0.1
2021-22,2022-01-29,0-4 yr,Cumulative Rate,7.0
2021-22,2022-01-29,5-17 yr,Cumulative Rate,2.0
2021-22,2022-01-29,Overall,Weekly Rate,0.2
2021-22,2022-01-29,5-11 yr,Cumulative Rate,2.0
2021-22,2022-01-29,75+ yr,Weekly Rate,0.6
2021-22,2022-01-29,18-49 yr,Weekly Rate,0.1
2021-22,2022-01-29,0-<1 yr,Weekly Rate,0.3
2021-22,2022-01-29,65-74 yr,Cumulative Rate,7.0
2021-22,2022-01-29,65-74 yr,Weekly Rate,0.1
2021-22,2022-01-29,65+ yr,Weekly Rate,0.3
2021-22,2022-01-29,18-29 yr,Cumulative Rate,4.0
2021-22,2022-01-29,5-11 yr,Weekly Rate,0.1
2021-22,2022-01-29,12-17 yr,Weekly Rate,0.1
2021-22,2022-01-29,85+ yr,Cumulative Rate,31.0
2021-22,2022-01-29,18-29 yr,Weekly Rate,0.2
2021-22,2022-01-29,50-64 yr,Cumulative Rate,5.0
2021-22,2022-01-29,50-64 yr,Weekly Rate,0.2
2021-22,2022-02-05,50-64 yr,Weekly Rate,0.2
2021-22,2022-02-05,0-<1 yr,Weekly Rate,0.3
2021-22,2022-02-05,75+ yr,Cumulative Rate,23.0
2021-22,2022-02-05,65-74 yr,Cumulative Rate,8.0
2021-22,2022-02-05,30-39 yr,Weekly Rate,0.1
2021-22,2022-02-05,5-11 yr,Cumulative Rate,2.0
2021-22,2022-02-05,0-<1 yr,Cumulative Rate,13.0
2021-22,2022-02-05,Overall,Weekly Rate,0.2
2021-22,2022-02-05,18-49 yr,Cumulative Rate,3.0
2021-22,2022-02-05,75-84 yr,Weekly Rate,0.9
2021-22,2022-02-05,30-39 yr,Cumulative Rate,3.0
2021-22,2022-02-05,75-84 yr,Cumulative Rate,20.0
2021-22,2022-02-05,Adults,Weekly Rate,0.2
2021-22,2022-02-05,5-11 yr,Weekly Rate,0.2
2021-22,2022-02-05,18-29 yr,Cumulative Rate,4.0
2021-22,2022-02-05,18-29 yr,Weekly Rate,0.0
2021-22,2022-02-05,50-64 yr,Cumulative Rate,5.0
2021-22,2022-02-05,12-17 yr,Cumulative Rate,3.0
2021-22,2022-02-05,5-17 yr,Weekly Rate,0.1
2021-22,2022-02-05,12-17 yr,Weekly Rate,0.0
2021-22,2022-02-05,65+ yr,Weekly Rate,0.5
2021-22,2022-02-05,1-4 yr,Weekly Rate,0.4
2021-22,2022-02-05,65-74 yr,Weekly Rate,0.2
2021-22,2022-02-05,85+ yr,Weekly Rate,1.3
2021-22,2022-02-05,85+ yr,Cumulative Rate,32.0
2021-22,2022-02-05,75+ yr,Weekly Rate,1.0
2021-22,2022-02-05,Adults,Cumulative Rate,5.0
2021-22,2022-02-05,0-4 yr,Cumulative Rate,7.0
2021-22,2022-02-05,65+ yr,Cumulative Rate,14.0
2021-22,2022-02-05,40-49 yr,Weekly Rate,0.0
2021-22,2022-02-05,Overall,Cumulative Rate,5.0
2021-22,2022-02-05,Pediatrics,Weekly Rate,0.2
2021-22,2022-02-05,40-49 yr,Cumulative Rate,2.0
2021-22,2022-02-05,Pediatrics,Cumulative Rate,4.0
2021-22,2022-02-05,5-17 yr,Cumulative Rate,2.0
2021-22,2022-02-05,18-49 yr,Weekly Rate,0.1
2021-22,2022-02-05,0-4 yr,Weekly Rate,0.4
2021-22,2022-02-05,1-4 yr,Cumulative Rate,6.0
2021-22,2022-02-12,1-4 yr,Weekly Rate,0.2
2021-22,2022-02-12,40-49 yr,Weekly Rate,0.1
2021-22,2022-02-12,0-<1 yr,Weekly Rate,0.6
2021-22,2022-02-12,50-64 yr,Cumulative Rate,5.0
2021-22,2022-02-12,65+ yr,Weekly Rate,0.4
2021-22,2022-02-12,Overall,Cumulative Rate,5.0
2021-22,2022-02-12,Pediatrics,Weekly Rate,0.2
2021-22,2022-02-12,0-<1 yr,Cumulative Rate,14.0
2021-22,2022-02-12,5-11 yr,Cumulative Rate,2.0
2021-22,2022-02-12,5-17 yr,Cumulative Rate,2.0
2021-22,2022-02-12,65-74 yr,Weekly Rate,0.3
2021-22,2022-02-12,Overall,Weekly Rate,0.2
2021-22,2022-02-12,50-64 yr,Weekly Rate,0.2
2021-22,2022-02-12,65-74 yr,Cumulative Rate,8.0
2021-22,2022-02-12,85+ yr,Weekly Rate,0.6
2021-22,2022-02-12,75-84 yr,Weekly Rate,0.6
2021-22,2022-02-12,18-49 yr,Cumulative Rate,3.0
2021-22,2022-02-12,12-17 yr,Weekly Rate,0.1
2021-22,2022-02-12,30-39 yr,Cumulative Rate,3.0
2021-22,2022-02-12,75+ yr,Cumulative Rate,24.0
2021-22,2022-02-12,Adults,Cumulative Rate,6.0
2021-22,2022-02-12,75-84 yr,Cumulative Rate,21.0
2021-22,2022-02-12,5-11 yr,Weekly Rate,0.1
2021-22,2022-02-12,40-49 yr,Cumulative Rate,2.0
2021-22,2022-02-12,65+ yr,Cumulative Rate,14.0
2021-22,2022-02-12,0-4 yr,Weekly Rate,0.3
2021-22,2022-02-12,1-4 yr,Cumulative Rate,6.0
2021-22,2022-02-12,18-29 yr,Cumulative Rate,4.0
2021-22,2022-02-12,Pediatrics,Cumulative Rate,4.0
2021-22,2022-02-12,18-29 yr,Weekly Rate,0.1
2021-22,2022-02-12,Adults,Weekly Rate,0.2
2021-22,2022-02-12,75+ yr,Weekly Rate,0.6
2021-22,2022-02-12,30-39 yr,Weekly Rate,0.1
2021-22,2022-02-12,0-4 yr,Cumulative Rate,7.0
2021-22,2022-02-12,85+ yr,Cumulative Rate,33.0
2021-22,2022-02-12,12-17 yr,Cumulative Rate,3.0
2021-22,2022-02-12,18-49 yr,Weekly Rate,0.1
2021-22,2022-02-12,5-17 yr,Weekly Rate,0.1
2021-22,2022-02-19,30-39 yr,Cumulative Rate,3.0
2021-22,2022-02-19,65+ yr,Cumulative Rate,15.0
2021-22,2022-02-19,50-64 yr,Cumulative Rate,5.0
2021-22,2022-02-19,0-<1 yr,Cumulative Rate,14.0
2021-22,2022-02-19,0-4 yr,Weekly Rate,0.2
2021-22,2022-02-19,18-29 yr,Weekly Rate,0.3
2021-22,2022-02-19,75-84 yr,Cumulative Rate,22.0
2021-22,2022-02-19,Pediatrics,Cumulative Rate,4.0
2021-22,2022-02-19,5-17 yr,Weekly Rate,0.1
2021-22,2022-02-19,Pediatrics,Weekly Rate,0.1
2021-22,2022-02-19,85+ yr,Weekly Rate,1.1
2021-22,2022-02-19,0-4 yr,Cumulative Rate,8.0
2021-22,2022-02-19,40-49 yr,Cumulative Rate,2.0
2021-22,2022-02-19,40-49 yr,Weekly Rate,0.2
2021-22,2022-02-19,5-17 yr,Cumulative Rate,3.0
2021-22,2022-02-19,1-4 yr,Cumulative Rate,6.0
2021-22,2022-02-19,5-11 yr,Cumulative Rate,2.0
2021-22,2022-02-19,Overall,Weekly Rate,0.2
2021-22,2022-02-19,75+ yr,Cumulative Rate,25.0
2021-22,2022-02-19,Adults,Weekly Rate,0.3
2021-22,2022-02-19,18-49 yr,Cumulative Rate,3.0
2021-22,2022-02-19,0-<1 yr,Weekly Rate,0.0
2021-22,2022-02-19,18-49 yr,Weekly Rate,0.2
2021-22,2022-02-19,50-64 yr,Weekly Rate,0.2
2021-22,2022-02-19,Overall,Cumulative Rate,5.0
2021-22,2022-02-19,75-84 yr,Weekly Rate,1.0
2021-22,2022-02-19,65-74 yr,Weekly Rate,0.3
2021-22,2022-02-19,Adults,Cumulative Rate,6.0
2021-22,2022-02-19,85+ yr,Cumulative Rate,34.0
2021-22,2022-02-19,65+ yr,Weekly Rate,0.5
2021-22,2022-02-19,30-39 yr,Weekly Rate,0.1
2021-22,2022-02-19,1-4 yr,Weekly Rate,0.3
2021-22,2022-02-19,65-74 yr,Cumulative Rate,8.0
2021-22,2022-02-19,18-29 yr,Cumulative Rate,4.0
2021-22,2022-02-19,12-17 yr,Cumulative Rate,3.0
2021-22,2022-02-19,5-11 yr,Weekly Rate,0.1
2021-22,2022-02-19,75+ yr,Weekly Rate,1.0
2021-22,2022-02-19,12-17 yr,Weekly Rate,0.0
2021-22,2022-02-26,40-49 yr,Weekly Rate,0.1
2021-22,2022-02-26,5-17 yr,Cumulative Rate,3.0
2021-22,2022-02-26,40-49 yr,Cumulative Rate,2.0
2021-22,2022-02-26,75+ yr,Cumulative Rate,26.0
2021-22,2022-02-26,5-11 yr,Weekly Rate,0.2
2021-22,2022-02-26,0-4 yr,Cumulative Rate,8.0
2021-22,2022-02-26,50-64 yr,Cumulative Rate,5.0
2021-22,2022-02-26,50-64 yr,Weekly Rate,0.2
2021-22,2022-02-26,65+ yr,Weekly Rate,0.8
2021-22,2022-02-26,85+ yr,Weekly Rate,1.3
2021-22,2022-02-26,85+ yr,Cumulative Rate,35.0
2021-22,2022-02-26,Pediatrics,Weekly Rate,0.2
2021-22,2022-02-26,65-74 yr,Weekly Rate,0.5
2021-22,2022-02-26,65+ yr,Cumulative Rate,15.0
2021-22,2022-02-26,75-84 yr,Weekly Rate,1.4
2021-22,2022-02-26,0-<1 yr,Cumulative Rate,15.0
2021-22,2022-02-26,Adults,Cumulative Rate,6.0
2021-22,2022-02-26,5-17 yr,Weekly Rate,0.1
2021-22,2022-02-26,12-17 yr,Weekly Rate,0.0
2021-22,2022-02-26,Overall,Cumulative Rate,6.0
2021-22,2022-02-26,75-84 yr,Cumulative Rate,23.0
2021-22,2022-02-26,18-29 yr,Weekly Rate,0.3
2021-22,2022-02-26,75+ yr,Weekly Rate,1.3
2021-22,2022-02-26,18-29 yr,Cumulative Rate,5.0
2021-22,2022-02-26,Adults,Weekly Rate,0.3
2021-22,2022-02-26,65-74 yr,Cumulative Rate,9.0
2021-22,2022-02-26,12-17 yr,Cumulative Rate,3.0
2021-22,2022-02-26,18-49 yr,Cumulative Rate,3.0
2021-22,2022-02-26,1-4 yr,Cumulative Rate,6.0
2021-22,2022-02-26,0-4 yr,Weekly Rate,0.3
2021-22,2022-02-26,30-39 yr,Cumulative Rate,3.0
2021-22,2022-02-26,5-11 yr,Cumulative Rate,2.0
2021-22,2022-02-26,1-4 yr,Weekly Rate,0.1
2021-22,2022-02-26,0-<1 yr,Weekly Rate,0.9
2021-22,2022-02-26,Overall,Weekly Rate,0.3
2021-22,2022-02-26,Pediatrics,Cumulative Rate,4.0
2021-22,2022-02-26,30-39 yr,Weekly Rate,0.2
2021-22,2022-02-26,18-49 yr,Weekly Rate,0.2
2021-22,2022-03-05,65+ yr,Cumulative Rate,16.0
2021-22,2022-03-05,5-17 yr,Cumulative Rate,3.0
2021-22,2022-03-05,Overall,Cumulative Rate,6.0
2021-22,2022-03-05,65-74 yr,Cumulative Rate,9.0
2021-22,2022-03-05,0-<1 yr,Weekly Rate,1.3
2021-22,2022-03-05,Pediatrics,Weekly Rate,0.3
2021-22,2022-03-05,Pediatrics,Cumulative Rate,4.0
2021-22,2022-03-05,85+ yr,Weekly Rate,1.7
2021-22,2022-03-05,75+ yr,Weekly Rate,1.6
2021-22,2022-03-05,5-11 yr,Weekly Rate,0.3
2021-22,2022-03-05,0-4 yr,Cumulative Rate,8.0
2021-22,2022-03-05,18-29 yr,Weekly Rate,0.2
2021-22,2022-03-05,12-17 yr,Cumulative Rate,3.0
2021-22,2022-03-05,1-4 yr,Weekly Rate,0.2
2021-22,2022-03-05,85+ yr,Cumulative Rate,37.0
2021-22,2022-03-05,40-49 yr,Cumulative Rate,2.0
2021-22,2022-03-05,65+ yr,Weekly Rate,1.1
2021-22,2022-03-05,0-4 yr,Weekly Rate,0.4
2021-22,2022-03-05,40-49 yr,Weekly Rate,0.1
2021-22,2022-03-05,18-29 yr,Cumulative Rate,5.0
2021-22,2022-03-05,30-39 yr,Cumulative Rate,3.0
2021-22,2022-03-05,65-74 yr,Weekly Rate,0.8
2021-22,2022-03-05,18-49 yr,Weekly Rate,0.1
2021-22,2022-03-05,18-49 yr,Cumulative Rate,4.0
2021-22,2022-03-05,75-84 yr,Cumulative Rate,24.0
2021-22,2022-03-05,Adults,Weekly Rate,0.4
2021-22,2022-03-05,50-64 yr,Weekly Rate,0.3
2021-22,2022-03-05,1-4 yr,Cumulative Rate,7.0
2021-22,2022-03-05,75-84 yr,Weekly Rate,1.5
2021-22,2022-03-05,30-39 yr,Weekly Rate,0.2
2021-22,2022-03-05,0-<1 yr,Cumulative Rate,16.0
